Brd4_mean,Brd4_variance,Cdc7_mean,Cdc7_variance,Group,Replicate
1.8106197821565786,2324.8709332085937,253.84205138824268,17042.21010524909,JQ1,4
-1.6683360261596647,2162.2503658688865,279.9253629675826,25092.29860561915,JQ1,4
0.01927153082476707,2178.107615659434,234.7623965260841,17038.98643549619,JQ1,4
7.356317453552094,2309.24006662336,211.92098128745488,12101.238996693555,JQ1,4
-0.7946200647017747,2139.8249283184346,171.48020167725997,10041.888682745826,JQ1,4
10.955206621067987,2374.8263657586235,271.3236180473667,19104.93870813862,JQ1,4
9.029405909324197,2444.8580555555554,240.3732572328155,14971.26495177469,JQ1,4
2.2791468419666785,2127.385129466563,257.63564209176775,20843.79967247443,JQ1,4
14.591330028565409,2681.044410660909,270.6278981542248,21857.131302281858,JQ1,4
14.5814677649943,2679.303736544038,225.85722671407882,14691.6133749493,JQ1,4
19.571879027603785,2565.859405711643,262.2342339353245,16714.62095148283,JQ1,4
14.907912696654506,2611.1148283887173,185.1725093695677,11402.64740689175,JQ1,4
24.88213939451782,2616.9924982228194,283.59751375015287,19178.734529449306,JQ1,4
6.987676586015937,2508.324142122223,171.40689340658332,9029.658159732036,JQ1,4
24.99222642214471,2926.0410322156476,222.2998597969181,16424.505083643806,JQ1,4
14.741993813684246,2578.397981488405,212.19187537627545,12250.005475539096,JQ1,4
21.857372011019123,2469.3082889532184,250.4202277528792,15503.907746022787,JQ1,4
18.796051558756744,2697.5781340194544,269.7008826356458,19549.498588691404,JQ1,4
18.491905909324203,2608.36734375,271.08770167725993,17829.158443750002,JQ1,4
13.372050392686731,2612.6459003622244,207.28755719389744,14328.250103514587,JQ1,4
14.396548766467049,2909.419515646259,177.56020167726,12501.056457142859,JQ1,4
13.159679050447124,2578.9540873305536,198.73361594129642,11092.255963304864,JQ1,4
12.988534540029605,2366.3722818133297,309.90032615858775,27844.45523815878,JQ1,4
23.406432936351223,2692.8926028731435,231.33785933491765,16763.736495414334,JQ1,4
24.043086532498506,2887.2336078746293,310.1082445204927,26472.8918328784,JQ1,4
20.506001654005047,2623.658228836577,288.9206272091749,21342.423046627435,JQ1,4
21.985354917822775,2823.6719759407424,213.30598071408713,11077.735936007832,JQ1,4
16.22587431081118,2687.9141975649864,159.1846626438027,11049.988864858142,JQ1,4
14.492786191014346,2310.6189289492827,297.44381670073415,26347.140694912825,JQ1,4
15.54096197339743,2506.62900261299,268.5557165514018,20135.168210547265,JQ1,4
24.33471926082285,2564.297403648405,229.82488832576132,14346.274924084375,JQ1,4
13.775309075059766,2322.0732048174386,176.63290186347967,12603.846328835622,JQ1,4
7.902237414807757,2553.6539852029155,304.2728238108592,33643.08162054216,JQ1,4
12.27479712047105,2500.6629262403085,300.67312772227604,31240.839521234615,JQ1,4
11.93472505826037,2520.5704504300593,233.30998891130253,16266.53485740154,JQ1,4
8.982469366654612,2227.5739074642443,266.144315462818,25958.02831830653,JQ1,4
16.718879593534723,2733.733821945214,195.83692682345884,12350.527717930303,JQ1,4
3.033704457620388,2657.6939522879466,188.57055588718282,13373.545260682398,JQ1,5
-7.700670542379612,2477.8007075471696,135.15200804351701,13693.518417363828,JQ1,5
1.829118296232764,2535.514101312877,163.66003687188442,14793.903200635166,JQ1,5
2.4288082849819546,2815.2810772528087,234.3059706149632,18852.383643327783,JQ1,5
5.4832580290489545,2505.117063137755,175.6500201728971,13354.95035395408,JQ1,5
1.6243294576203766,2527.739375,135.24823445861142,16087.599375000002,JQ1,5
9.466130750027503,2570.249540010596,199.92081119528342,14482.644178295808,JQ1,5
7.795204045079146,2813.0542321558887,189.5387460097665,17019.752333649205,JQ1,5
8.543231896644784,2729.042645746579,222.06805153178215,18979.64366216166,JQ1,5
2.077366840797964,2792.8534195126213,156.54286062683565,13373.05484845838,JQ1,5
9.942746385520081,2496.4557246882405,205.89502129246722,17117.355787089356,JQ1,5
5.393133995142193,2562.1383429425973,199.21031997344556,16354.411910004901,JQ1,5
5.0451714534623875,2573.0893798003985,183.73924277461964,15900.494733338808,JQ1,5
8.695034979092782,2743.6336778764726,195.62262096167882,16241.6074842862,JQ1,5
14.504775002174853,2747.266402453541,228.43596430302438,16192.960233990667,JQ1,5
10.001083843585292,3000.0810056940595,226.1147549264477,19623.309811138468,JQ1,5
22.909009741812213,3425.90748622105,218.55289698081384,18515.913915871897,JQ1,5
9.690269054935811,2737.9549682446736,205.52222774720195,16282.914696973108,JQ1,5
17.23353998393617,2858.050861803632,242.02995960481024,21518.86434073732,JQ1,5
14.919430241494979,2802.9708081645344,301.82077085278826,27163.742300761554,JQ1,5
16.569975777189512,2833.865372652289,194.15752530241747,17049.110727190095,JQ1,5
19.77263772829707,3000.6061484538413,230.9315051353031,20995.29654813726,JQ1,5
20.090059794699044,2976.5362623879564,215.7504816496226,19751.602178938898,JQ1,5
28.745219868579284,3123.7732707825107,259.60679610244694,21425.930688684555,JQ1,5
19.666720761968207,2932.946778287875,264.5760294896673,28126.559262374136,JQ1,5
19.773369286923383,2841.280887235967,243.9993368768191,22615.33951425409,JQ1,5
10.889774726637086,2762.3604421022924,161.13009902261882,16754.006835994645,JQ1,5
10.170084174601527,2774.7816447134214,177.3590835152151,17662.758148807407,JQ1,5
29.110188646164545,3123.157394011198,264.2681031936949,26291.107199207116,JQ1,5
31.021484421300784,3112.9495878500784,269.21863397434987,24634.160317818594,JQ1,5
15.629932340975557,2879.289374734828,257.06936814144234,27194.73978518265,JQ1,5
10.68389735885495,2656.3454717268705,127.89730853268549,14820.52587105624,JQ1,5
8.049329457620388,2528.783269961977,141.86049681602577,12294.109181858925,JQ1,5
9.693917502854646,2785.2565579482252,190.64940570255322,22809.16370925016,JQ1,5
20.038899209902013,3108.9699042477423,217.15856692275742,20680.139859830797,JQ1,5
18.380529457620383,2971.61990656,206.5128344586114,19486.22557184,JQ1,5
19.157275484606885,2933.3016909835937,201.378256947367,19267.431260381803,JQ1,5
5.915731574022516,2631.2612521345986,217.77111805649503,25032.136913510258,JQ1,5
16.621004759865627,2957.965069904934,163.29542789557166,15742.049295879682,JQ1,5
14.372280277292532,3165.4711126041384,185.94290658975893,16696.518465466273,JQ1,5
2.0686842963300762,2532.418980228928,180.06839574893394,21651.980541103017,JQ1,5
140.17067682487135,19730.105399401233,294.6420108121233,56968.43616635839,w,1
140.831199818867,15316.954830169678,254.83687980775653,39430.5390625,w,1
138.74414782381052,12664.715120176197,184.72129600361342,28564.570532804177,w,1
152.32019496972907,15973.902315695603,260.4653280836186,42437.64093638526,w,1
136.07026575545058,16335.070632777497,276.44355136200875,50925.750580490356,w,1
144.52340743987054,26929.715208742808,276.8593043193018,65862.22871006314,w,1
143.24822817534852,12904.979286694099,278.60076869664545,39710.80617283951,w,1
138.20602317965512,13327.11969766774,135.92118213333794,31420.71329847966,w,1
148.474277341853,15838.031799681634,284.303823765725,51333.47096837514,w,1
140.55200985176174,16394.09283545706,231.17714296565129,42333.51616177286,w,1
175.30894984122034,32810.582982842854,286.5459284486721,102047.52610821508,w,1
158.08662711240214,16924.059111495415,305.80455544303305,60115.78513319973,w,1
165.47882099727258,21705.344343375284,289.1700841421219,54305.86125621832,w,1
136.96048446294725,15699.1464187101,220.16002070795224,39595.28057873553,w,1
178.3849847155053,39184.43694712728,302.77370360992035,85440.36712063047,w,1
173.34650129509401,37336.967565583946,307.8989963721737,98841.53247205389,w,1
146.53746979792345,16659.961541452434,261.72246181833856,56896.58189860306,w,1
125.5204780371506,13190.280147768623,181.23178030526896,37884.44860894532,w,1
182.4902193626773,36414.50552620424,333.52699234794943,100737.33398382977,w,1
153.76096634704618,18669.99803980532,282.96814185014574,55970.75321223191,w,1
165.6090647531662,40142.08699624385,306.69166417433337,61967.4645508969,w,1
166.12744655927753,38863.33422938906,326.7280305479988,86050.72113888442,w,1
172.8075321923564,30698.625224760635,317.0336320736176,99643.18801626492,w,1
128.14008002720033,12242.393955555555,182.44965758553428,30664.344572839505,w,1
158.27618065613115,29718.836268039537,335.8454066582645,78871.82832442634,w,1
176.52101739031906,42471.475753771665,307.2072805961928,99692.28677253975,w,1
140.4671599170075,15545.457768424287,187.4350203036243,35805.25392732737,w,1
162.60008002720036,27684.88601532567,297.0351556698255,73689.50899846414,w,1
155.9459374453121,18623.07579048192,254.31303587712068,48373.43051889472,w,1
175.22745130091306,37382.18612524879,350.2701453904124,94534.68020945793,w,1
150.8976722017677,11580.19956280032,180.2265524939868,20162.692222635527,w,1
174.70377440167556,38880.18495136699,324.4159100344568,119992.72474446258,w,1
146.59908202320833,22942.842148039254,312.10708938859483,68835.56037625347,w,1
165.6058634131099,31599.974116569978,336.7655075680089,86512.42614614534,w,1
152.53156504950755,18327.399756515766,242.47478611750796,34492.62447491856,w,1
147.4024056085957,23713.17733309297,245.63591081550845,76041.69500390602,w,1
156.40874325152623,23063.6102156351,332.68434108142264,83846.89080788362,w,1
129.48488394876898,11238.785749471355,156.48148765089377,22456.206723375624,w,1
146.972996693867,23152.766835937502,296.52750480775654,83375.33788085937,w,1
138.10137704406156,18482.65455949371,274.7099342824647,47162.25486002816,w,1
143.60921244729167,15492.429520860696,150.73699396300765,28833.7687756719,w,1
138.22562329937847,19336.806992072103,153.0408291543273,25970.681310151012,w,2
135.10587803620155,15404.527307304243,215.81105599828072,26976.51122051038,w,2
130.13368014203837,12900.939222827357,145.84212779524847,23551.533930301714,w,2
147.4168776799657,15814.17572714883,234.54372972071553,34546.70095458305,w,2
152.76568119600472,24666.91878312676,243.07432976155445,53023.59931331727,w,2
114.59020648649859,10345.857021463227,165.7631246780981,27739.43445218059,w,2
117.1692899329468,10901.10830666057,160.79702681758488,25600.364456637708,w,2
150.3376111751512,20533.509456076335,252.36091888834977,40935.24963392024,w,2
150.2802646277152,18378.033637556848,189.25688630875192,30909.96854661199,w,2
161.69005312037666,30645.066276035977,262.23938692661164,60038.18545796035,w,2
154.8399915288516,30379.398331680877,254.73620176488987,52020.72906338819,w,2
128.3909753865163,12951.537258745828,145.65961404249094,28044.94536628626,w,2
153.07615413047768,17611.639424,204.64190582993052,30538.18279936,w,2
155.84109372779307,28991.644565560113,248.19639710509836,56127.27228503222,w,2
152.41810284842637,22036.47240388941,239.37482458836507,61049.11211278482,w,2
150.0110515663751,30784.486676117678,221.50488531711005,65792.83997986522,w,2
155.91879212330917,20470.52208990121,145.05668432455417,25153.3044282576,w,2
164.3739129957259,22156.936119913487,225.39802497886672,45753.03410291232,w,2
145.16562727625768,28064.315304060023,130.7999948324881,21602.992523596786,w,2
150.99161950889953,19753.68155356925,220.3955238653573,59917.61241154338,w,2
155.4197387002106,21825.658755910503,229.88751295159227,42253.2612860904,w,2
156.9166043469279,22520.273495624144,198.84689053411523,35502.0178324161,w,2
138.63253847211467,15504.312154101393,179.25124675519743,24833.29248933017,w,2
156.56750106925318,22833.176280716365,227.50276413896847,51238.956363845,w,2
143.48064193535572,18567.71279000595,194.6841692445647,42167.1035653381,w,2
105.84114391921518,8539.777666603535,261.7744291871886,23359.66778277665,w,3
92.2691762148307,9095.204774229733,315.2508879369723,42217.216545419964,w,3
119.01531089153694,16896.605480062375,404.46257635306057,128252.05552967859,w,3
98.83483679144915,5919.795908650519,279.20364746807377,24720.599108650524,w,3
109.88220007431504,10052.29690556871,360.8433727928028,61417.984633674954,w,3
108.74218855143026,9972.646993596878,278.15645635066295,30856.39370332737,w,3
107.02068525429108,8940.250795949129,323.0209265772483,38816.05214736913,w,3
118.87645115932322,12752.424314996953,331.0377792408515,69847.13410554623,w,3
89.88380379288385,7485.755911659727,291.2815910357447,27869.688264260694,w,3
117.20279811296406,14461.71112242983,301.0715374185745,53071.01398968294,w,3
127.06741991165374,14654.534763705104,386.58236869569527,87299.88171392564,w,3
124.78467208556678,14621.725373439998,370.83621217395614,85831.17569536,w,3
123.22356975275186,18977.12148777721,320.31065323149886,74872.63783924982,w,3
110.86632171629059,12322.453342467965,333.46705176036676,63848.794350782955,w,3
109.44749576157925,12840.931221552584,325.6041349153891,51604.15970584524,w,3
115.77390689906589,8686.196454542873,353.17782780450676,61524.80656467983,w,3
91.5458746333375,5986.9761586000795,276.9951998597311,23097.27454347934,w,3
138.2741065683254,24037.63463686088,431.9298949325768,153359.90087990486,w,3
112.77434221079041,9227.466617170325,321.2460382920241,35287.60514719295,w,3
125.30102828994636,15869.251114071074,389.39468224694883,83381.7098534818,w,3
126.42203865091635,10827.905611090067,401.8118255478163,68871.65410750086,w,3
98.05373142622612,6088.653868796039,229.71958799813194,19616.870184760293,w,3
119.38671378894419,13839.674051936234,348.8689804558944,67672.04041737015,w,3
107.56960617647589,11948.902002760202,360.12268490122887,79664.09891528926,w,3
120.72330600369544,14804.68666427277,431.205353694424,88947.41855613692,w,3
114.79204098900378,10694.269848200342,288.8299457255109,34457.38032952875,w,3
107.86927592603946,11533.928056047074,413.2927533851821,76168.68850105493,w,3
101.56878033080993,6414.331320481475,241.27596185683137,22826.514801389178,w,3
111.9073636949203,10359.729702627481,378.3520834256755,55492.7433083142,w,3
94.25540435393741,6974.640580183527,363.01681792475483,38723.65938204942,w,3
109.22515386995342,8394.437818714501,241.36567239700446,21398.750974281724,w,3
165.04088767584656,21891.777051058445,473.6413625294126,80289.5073270408,w,4
146.80133296577822,11253.566252963661,361.15126177551986,40693.630735794584,w,4
167.06044709218676,14223.090258794942,451.996526328879,78947.28129156586,w,4
153.9708972990607,10841.768448788478,350.9072223265849,33936.289857394644,w,4
171.55449481388112,13779.047862724747,381.24065308855177,35226.771999785466,w,4
148.62225531061978,10715.292400783843,344.2423994354031,43173.9267000918,w,4
192.9830237177056,25757.1002927387,458.8802052502498,112084.78376662242,w,4
171.38465131379715,18925.676245637485,438.44222662996253,74580.72485554538,w,4
178.37759919574663,16561.50422597166,431.38973021237405,62753.31901896712,w,4
178.877471190075,18411.327674666427,392.85584481355437,59045.25689058585,w,4
190.2290664561306,26944.03689793092,465.49516369900323,114578.70290858726,w,4
156.79140134741286,12380.609812515217,322.2536985496434,32314.118349768683,w,4
174.83400552794808,19413.24243086057,446.3772395783568,100678.55239281603,w,4
168.8716140902762,16779.27917291657,349.7556794462026,37857.65281205141,w,4
167.1612891201,20756.082080256572,491.68092943527245,93958.82892448646,w,4
184.89976442747405,20735.498961670823,450.3743427787782,83675.51387405561,w,4
204.30282416263313,28409.39519822124,393.67796775555814,84190.9690556871,w,4
192.79425263852568,22339.648395223092,457.0136981480531,89806.8911992829,w,4
179.8274373834489,17483.682184978275,355.1858919161943,46874.24995751971,w,4
183.47297728955218,18140.161525490978,384.4012052112346,83773.887410732,w,4
184.11526969428735,22358.670901708756,472.37722698605523,126835.23539416236,w,4
178.3395416665029,14435.884862797317,303.729653554928,38430.70696919572,w,4
188.08660081596292,26089.7136306355,415.0597105771949,116512.8074788002,w,4
192.35428642093623,18520.728171395313,434.3997389669604,80476.00387099158,w,4
159.12027227441465,14676.495763822168,380.27563590756205,51276.26690191282,w,4
188.1386618732448,19840.81753840992,410.2269932729381,88645.40759637188,w,4
185.243660000382,23321.999444740653,304.3827490032942,48539.590521470556,w,4
174.1254840123084,14291.775272386822,355.397710709251,38321.48399269585,w,4
185.7278474596059,21570.03499494998,357.02911060493244,94177.84077761065,w,4
188.7675396967774,18730.641080269455,275.7640324686803,37565.584286989695,w,5
185.0432103951,20449.21083673338,295.0834292134914,34508.75948705948,w,5
144.7382729999129,8706.502106675822,277.25313609744865,25655.662775818488,w,5
201.0178483810962,18065.038235689888,333.6484702059099,61928.976755105476,w,5
191.12274639732678,18914.83095246185,318.1937257823806,62193.180284222,w,5
188.91288504212272,18370.15691358025,362.50577421042203,49205.04320987654,w,5
212.4328914647303,22001.35347614354,387.5545860280199,52527.07397507434,w,5
205.88998175354516,22150.281479936577,344.6106584291416,49558.4958640171,w,5
176.07669747841223,14551.37873916337,303.0968037720937,43056.60710041242,w,5
164.52868904488327,9915.7625606008,303.18969415521155,27329.91312920883,w,5
224.84671588789388,24548.437123393534,358.2304839948333,57068.982995470404,w,5
198.4265051138073,17897.51914124541,367.0369947348514,65063.37480867402,w,5
226.24967309067546,31433.72169259861,351.6369600180784,88227.19759472417,w,5
225.94875443505344,26809.346887775973,414.68092082636747,70576.05056562767,w,5
236.14661774787083,36894.75048653602,348.77806061749664,105136.27605583672,w,5
237.5652659945037,46054.72420348611,394.8924985971464,76507.06384812878,w,5
180.14887112605402,14483.913511360633,339.65558938763445,36118.99475721983,w,5
219.37920982844753,28167.594037869825,372.2787656634134,79313.01665325444,w,5
223.33510726434497,29311.545051353878,340.61455105449295,52538.73923098651,w,5
255.17678552118315,45528.68421408965,385.73634135614907,86793.75236429827,w,5
254.2624097421383,45943.95610668628,349.97203570333147,84967.38224006578,w,5
179.65912382749195,12458.469374895516,281.33876247819285,29023.95615738419,w,5
192.30109365890277,17613.149069832012,356.72629575237215,46037.00169778795,w,5
246.42432295061946,39746.64628892734,427.47211407970303,94049.50217128028,w,5
216.43547814983407,26911.15817634212,395.01311465239394,71665.95347811538,w,5
223.92515912667403,22651.510828270137,375.55543631949,56588.13146770325,w,5
190.52373001883598,16542.540436093877,321.7220084086921,30576.796371329197,w,5
256.17559196835765,48772.6125829461,389.0390810571972,99948.37164113586,w,5
241.72802608990628,42646.179092056154,384.8108979870484,112962.91540712504,w,5
217.23901316758509,25699.684766516377,430.070206818796,90836.28901721806,w,5
235.71415086490754,32410.560146858388,404.6647052934037,91023.43481279709,w,5
192.56449794534853,17492.353891265528,372.0021899810313,40961.03055266505,w,5
44.269968950151146,3362.532104830332,139.67897391209584,13930.387973943905,nej,1
57.89475135850666,4111.575954972824,194.03163876976532,17124.63601265727,nej,1
60.581624808228106,3562.0503067433765,215.25917409432333,15155.696533530225,nej,1
64.97687684488798,4996.849960937499,209.73152325420108,22062.745993652345,nej,1
75.74720619773854,5720.062563954027,210.99002431352312,28290.02507116555,nej,1
71.75252595468027,4783.502877105549,233.1306469559815,21337.64170680379,nej,1
54.029338966100106,3725.2673862201555,186.72143802692835,14433.483266615014,nej,1
61.309525008493985,4267.856767400314,194.73199539526956,14442.649814242435,nej,1
80.34682383531205,5045.4877507901965,228.0437004942832,24546.134631831286,nej,1
74.14278801704916,4858.472192032631,203.44069793368828,15818.89452427914,nej,1
76.02037808866908,5178.047276057524,221.72887244574338,21086.942154897155,nej,1
74.44147232593755,7369.928450305571,243.02505915070253,32376.10458227439,nej,1
70.4049702792314,4343.4510764207735,219.166934659925,18915.19313222007,nej,1
83.80202219372521,6371.823316657653,213.43272238210807,30739.81360701731,nej,1
59.449998161194465,4459.153307266839,200.23763511569422,17139.20180175312,nej,1
70.59636941914542,4419.038149201058,174.00180481360707,17501.26538182531,nej,1
72.74305209405742,5887.348541958699,242.33097819606155,22317.29081356718,nej,1
84.49485591977785,7576.640015007731,201.39190091572829,25256.87131949431,nej,1
78.42504073779682,5681.124911776595,245.1295175559377,32756.27643403612,nej,1
67.33672853980323,5524.204952599828,201.63239719487905,20507.250356219476,nej,1
65.80604351155463,3974.649995659722,177.66954408753446,14987.649930555555,nej,1
72.36806274232387,5326.136916502302,240.34454408753442,30235.90972222222,nej,1
77.57655277081392,6318.268409327845,223.99306260605294,24726.38291138546,nej,1
74.2480749161046,5578.728660549974,241.7879169856551,29499.15433128759,nej,1
77.06298353278606,5253.555164509717,219.04783495802275,25011.050012170876,nej,1
63.20937439870402,4275.919516239598,187.40602484422067,13842.260829270721,nej,1
77.59963660778897,5164.587610316502,167.89579931765996,21949.0380225992,nej,1
72.35960322284075,4765.840823361647,222.80136823451608,22161.133426746852,nej,1
74.59229089512345,5474.903957670497,225.9566581639342,21787.357797170313,nej,1
67.73200832055517,5168.495651466722,231.37267072280395,21772.111595513703,nej,1
60.08587507183834,4284.655157562496,186.4757497612933,17661.774895000253,nej,1
60.1493932155844,3802.9060592385554,249.87274608868233,20303.646541182636,nej,2
56.04743595892797,3820.1834117404646,251.56448612593812,15852.957816866869,nej,2
59.51849956011272,3636.9512894960594,211.00907963740497,16489.862641440755,nej,2
58.70811797991664,3636.1021204625104,215.4640193014509,12807.160285601843,nej,2
64.6304335476328,4154.713539786385,283.7415444469285,23000.29929162007,nej,2
61.97776139492088,4019.2421978956318,180.1687187257379,12640.072670847061,nej,2
68.72203796797456,4930.516360200441,311.6890528885534,41487.07113130627,nej,2
61.67870192098962,3891.7883912651537,267.48294135747244,24366.311714237778,nej,2
62.87881203995496,4108.090811535131,299.0488606895709,24767.641986921077,nej,2
65.98811700710667,3788.921600807979,226.2055193744116,15153.578451794805,nej,2
74.62485162629198,4887.543095947967,239.62295157438967,17857.153964498295,nej,2
77.98762379645947,5756.132266799136,289.21502138578626,44038.31672001219,nej,2
71.10675096049195,4770.737306029967,281.3880482315496,23838.81325685443,nej,2
68.89869510572692,5773.10859351929,304.7806197993985,39840.995932776714,nej,2
76.5442390139811,5221.948772807476,273.2579297611711,29970.677030947456,nej,2
64.94075350359694,3618.0111838007647,208.75709935572496,15382.84560444806,nej,2
80.1775203053399,4976.087704710823,219.20933332425182,17326.77215232282,nej,2
67.76364216587561,4713.648739760554,281.60369556721406,24625.048983406847,nej,2
71.08154062855192,5243.830726279253,317.24410798554925,44366.993254385976,nej,2
63.43925878686664,4253.463370181298,214.48782513786318,15704.08539944104,nej,2
61.43048807154468,4506.850362305268,315.0440141005269,39233.826129541994,nej,2
68.9739536767868,4278.47856020904,184.42085365483695,13159.709050806654,nej,2
64.45774363465668,4441.648313827215,308.48876978649747,30778.058016589108,nej,2
76.85835520935387,4619.968527360001,221.10861150924308,19286.95640576,nej,2
73.54254880730522,4788.055557650407,282.5937065156451,27252.002862478093,nej,2
70.62114352646097,5269.526796025232,322.8331466970038,37645.626265811145,nej,2
66.35988530644124,4680.432247552617,314.68013328455515,31042.923647807693,nej,2
68.57016684670162,4674.29093918747,284.4986044727072,34477.46120365267,nej,2
55.44765621945488,3833.1251504948477,183.5849428223744,14309.489423528212,nej,2
64.6332537697129,4595.16374544745,158.42018181903478,15846.322056289022,nej,3
69.9694874991979,5085.055709449061,161.77694233591836,19208.14760097124,nej,3
52.9410557641225,3621.351743277263,152.75765915528922,14652.352878587608,nej,3
75.82616098503263,5381.0251470239355,179.60696940594914,19874.156803680908,nej,3
63.476955052840374,4083.074971324332,190.9901317530796,17114.79574978234,nej,3
62.94299971110021,4268.609338288693,178.85044308124577,14859.864107347126,nej,3
78.77426078040642,5638.037591125558,177.44835493435625,24513.493632326703,nej,3
69.56587153464292,4689.820914962191,180.55842421440957,21900.789610131036,nej,3
55.85936356551047,3703.9701910613585,188.54202629965033,17811.35384563589,nej,3
78.92174350578327,5761.032885854094,212.87527712695265,25550.646459868767,nej,3
66.10656509251004,4774.866620422504,216.7991410093357,24157.323554794824,nej,3
76.30126980368209,4872.009178596655,159.6553876305564,16819.790142851078,nej,3
70.94710983705227,5691.326295217355,215.88497308269348,21841.329210983244,nej,3
79.54430690064268,5246.269896193771,220.57003810879922,24865.994552268294,nej,3
62.2926246779381,4312.295247205239,245.92374538289624,24357.413542843915,nej,3
71.1858002916916,5706.885472984057,261.7835433764083,26724.742584019576,nej,3
77.98970640733228,6005.247269398372,236.83944187150024,34962.52058143046,nej,3
57.64169868754613,3546.724078853685,165.5419484045491,15979.279614631541,nej,3
67.59750249080537,4969.702440356666,244.93416260371322,34798.85895676342,nej,3
62.770438474767666,4986.115633582748,238.36938918512863,26138.61064042469,nej,3
59.29226045099487,4048.8881976518887,250.4891151628076,17843.886901582515,nej,3
64.64425705019403,3318.149795317437,168.31257520339778,12920.525064636598,nej,3
58.59165266821801,3662.5663295657346,185.87227304999107,13437.502037846423,nej,3
71.78717555495373,6251.533563520361,265.42286078500916,36377.866916869956,nej,3
65.05562559120904,4921.223947556391,284.46795455889355,37192.407989341,nej,3
68.55615940283758,6309.078024058811,276.44627113054173,36193.11860473751,nej,3
72.64911830311533,4981.396411168995,278.1176032250891,36081.71207274435,nej,3
66.56812403619256,4349.572830517486,259.3344525062718,27208.96206728497,nej,3
56.73425150137259,4018.803089902179,241.9283190452649,23935.56175599089,nej,4
66.04170258192826,4572.947196837957,226.82927756838728,19069.469844270934,nej,4
55.436760380345355,4410.889030203493,275.1490070518217,32584.651055019225,nej,4
65.93856152274324,4402.438932337864,183.02112235363865,19880.13697996205,nej,4
65.9014613660487,3780.8077893663285,156.96937054644394,14123.195322544794,nej,4
62.1641076164805,4817.681573805704,217.3006212035383,22972.972905129132,nej,4
71.0076789132892,4799.189801117686,202.74068453748652,20035.371516363502,nej,4
69.2551148107251,5509.991456310679,235.60730556478717,26160.35503440475,nej,4
74.74481580740283,5787.344113199634,240.37620857417335,31587.664465624,nej,4
65.58646492514157,4532.178353554766,193.25207239956092,18043.86413501668,nej,4
75.23826815845729,4328.709608198947,135.0878859921394,13495.034272679353,nej,4
64.64212779773808,5862.785545623208,249.95541425221626,31463.9433610221,nej,4
64.33701287750893,4982.578951757624,216.5596013656301,29590.468963216696,nej,4
65.99785105896206,4690.301431723101,257.7658524036276,40091.01070858059,nej,4
70.0685625932716,5136.414182533396,238.15463670358463,26732.303253575003,nej,4
61.094268249878546,4103.48968393942,126.56760761440961,14516.881834215166,nej,4
74.33238753799782,5293.673119834711,163.0102843820864,17795.02185433884,nej,4
75.71012463390781,5124.24844739676,142.87627384449038,16608.224354545488,nej,4
69.5009992240351,5157.408822816762,207.85813106255125,22300.54349606338,nej,4
67.7048951913986,6074.805721035223,258.3666966009071,34527.377327225295,nej,4
73.74683078705647,5589.322949126431,223.8090606058626,29055.033653846152,nej,4
66.864817471132,6650.125038878726,279.7037578491514,36288.35722385084,nej,4
61.49869022971952,5211.056536937049,276.2940197807659,33376.30864166225,nej,4
59.19305747514331,4851.439116846629,218.95003219750873,22397.95578545652,nej,4
60.453846981882,4239.365196490867,247.53150970984893,27475.418215244583,nej,4
70.19094035589643,4488.628778835609,102.63718186155396,12811.443988315332,nej,4
16.731028850318523,2815.9801202802405,339.62291503461165,29501.6482013764,nej,5
34.998459424054346,3448.593598942969,216.73276057501886,16764.61889966706,nej,5
36.02179295852551,3498.731894822481,261.1734473523732,22180.64875280384,nej,5
32.563250557899195,3556.7083813917725,193.4364050762976,16241.078233131486,nej,5
40.079448341360404,3200.04928936498,293.92306084971807,27491.294208862644,nej,5
34.8409417668331,3344.518719939184,221.39791981464327,17401.085313022333,nej,5
32.86937113697195,3555.6412690094235,340.9154457579908,43864.21145951612,nej,5
39.381655192480295,3985.0812241735534,292.31173930089653,32164.96613507231,nej,5
42.06194879237971,3413.5377183971045,315.67425187476806,37318.402591017526,nej,5
40.35938860771371,3690.9762115367057,257.2226729618302,24896.22949860756,nej,5
38.3893870049874,4351.983581696412,345.1099106208375,45062.872825946346,nej,5
40.4141646810037,3811.6292622001592,253.000301111849,20120.118011612238,nej,5
47.99827071981011,3922.9129233628005,298.0628364180651,34739.81433771431,nej,5
41.04411600752732,3223.5579191438765,203.22408256108463,17817.425671819263,nej,5
40.82448736031246,3691.0802366863904,288.91479874145597,24591.7225443787,nej,5
46.95105405474919,4292.682430661448,329.48276134443665,36804.68341247189,nej,5
30.434766290917622,3658.1395099880515,390.7566962416973,62133.07743750482,nej,5
34.893634744094,3718.0818883527586,368.39099219569823,37047.988072943066,nej,5
42.252386618414775,4199.479519892293,340.0652868320456,34960.468944059365,nej,5
32.696287269636926,3610.658844145267,232.64946702013214,18493.05898155403,nej,5
37.08988106825936,4033.6304078712783,403.3442586432563,58800.13939188169,nej,5
35.070504509560635,3579.5141102565235,295.2532229989433,25290.29176769034,nej,5
26.540211342212913,2934.324651816609,323.9878756645329,26728.875735294117,nej,5
42.24823768406279,3964.125656112188,219.45336388002113,16639.109288734708,nej,5
34.57216648657176,3831.1983298601176,356.76725142952677,49515.24271111583,nej,5
